"id","beonprice_hotel_id","nombre","id","beonprice_hotel_id","fecha","precio","flag","created_at","updated_at"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7205,"59d3b09678be2f8f4d8b456f","2017-11-09",3236.00,0,"2017-10-13 15:58:59","2017-11-09 16:02:06"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",2658304,"59d3b09678be2f8f4d8b456f","2017-11-10",5304.00,0,"2017-11-06 12:40:15","2017-11-09 16:02:06"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7206,"59d3b09678be2f8f4d8b456f","2017-11-11",1698.00,0,"2017-10-13 15:58:59","2017-11-10 04:00:11"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7207,"59d3b09678be2f8f4d8b456f","2017-11-12",1884.00,0,"2017-10-13 15:59:00","2017-11-12 04:00:09"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7208,"59d3b09678be2f8f4d8b456f","2017-11-13",2836.00,0,"2017-10-13 15:59:00","2017-11-13 04:00:09"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7209,"59d3b09678be2f8f4d8b456f","2017-11-14",3332.00,0,"2017-10-13 15:59:00","2017-11-09 16:02:06"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7210,"59d3b09678be2f8f4d8b456f","2017-11-15",3977.00,0,"2017-10-13 15:59:00","2017-11-12 04:00:09"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7211,"59d3b09678be2f8f4d8b456f","2017-11-16",6147.00,0,"2017-10-13 15:59:00","2017-11-13 04:00:09"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7212,"59d3b09678be2f8f4d8b456f","2017-11-17",4388.00,0,"2017-10-13 15:59:00","2017-11-16 04:00:10"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7213,"59d3b09678be2f8f4d8b456f","2017-11-18",3237.00,0,"2017-10-13 15:59:00","2017-11-18 04:00:11"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7214,"59d3b09678be2f8f4d8b456f","2017-11-19",2451.00,0,"2017-10-13 15:59:00","2017-11-19 04:00:10"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7215,"59d3b09678be2f8f4d8b456f","2017-11-20",2261.00,0,"2017-10-13 15:59:00","2017-11-19 04:00:10"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7216,"59d3b09678be2f8f4d8b456f","2017-11-21",2831.00,0,"2017-10-13 15:59:00","2017-11-21 04:00:11"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7217,"59d3b09678be2f8f4d8b456f","2017-11-22",3406.00,0,"2017-10-13 15:59:00","2017-11-22 04:00:10"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7218,"59d3b09678be2f8f4d8b456f","2017-11-23",2806.00,0,"2017-10-13 15:59:00","2017-11-23 04:00:12"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7219,"59d3b09678be2f8f4d8b456f","2017-11-24",1859.00,0,"2017-10-13 15:59:00","2017-11-24 04:00:10"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7220,"59d3b09678be2f8f4d8b456f","2017-11-25",1989.00,0,"2017-10-13 15:59:00","2017-11-25 04:00:09"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7221,"59d3b09678be2f8f4d8b456f","2017-11-26",1743.00,0,"2017-10-13 15:59:00","2017-11-26 04:00:08"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7222,"59d3b09678be2f8f4d8b456f","2017-11-27",3041.00,0,"2017-10-13 15:59:00","2017-11-26 04:00:08"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7223,"59d3b09678be2f8f4d8b456f","2017-11-28",3411.00,0,"2017-10-13 15:59:01","2017-11-28 04:00:08"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7224,"59d3b09678be2f8f4d8b456f","2017-11-29",2855.00,0,"2017-10-13 15:59:01","2017-11-28 04:00:08"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7225,"59d3b09678be2f8f4d8b456f","2017-11-30",3141.00,0,"2017-10-13 15:59:01","2017-11-30 04:00:09"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7226,"59d3b09678be2f8f4d8b456f","2017-12-01",1555.00,0,"2017-10-13 15:59:01","2017-12-01 04:00:10"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7227,"59d3b09678be2f8f4d8b456f","2017-12-02",2307.00,0,"2017-10-13 15:59:01","2017-12-02 04:00:09"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7228,"59d3b09678be2f8f4d8b456f","2017-12-03",1758.00,0,"2017-10-13 15:59:01","2017-12-03 04:00:11"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7229,"59d3b09678be2f8f4d8b456f","2017-12-04",3347.00,0,"2017-10-13 15:59:01","2017-12-03 04:00:11"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7230,"59d3b09678be2f8f4d8b456f","2017-12-05",2786.00,0,"2017-10-13 15:59:01","2017-12-03 04:00:11"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7231,"59d3b09678be2f8f4d8b456f","2017-12-06",3908.00,0,"2017-10-13 15:59:01","2017-12-05 04:00:08"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7232,"59d3b09678be2f8f4d8b456f","2017-12-07",3907.00,0,"2017-10-13 15:59:01","2017-12-07 04:00:08"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7233,"59d3b09678be2f8f4d8b456f","2017-12-08",2343.00,0,"2017-10-13 15:59:01","2017-12-08 04:00:08"
144,"59d3b09678be2f8f4d8b456f","Courtyard by Marriott Mexico City Revolucion",7234,"59d3b09678be2f8f4d8b456f","2017-12-09",1591.00,0,"2017-10-13 15:59:01","2017-12-09 04:00:08"
